Heure;Voie 1;Voie 2;Voie 3;Voie 4;Voie 5;Voie 6;Voie 7;Voie 8;RSSI;Date;Time;Latitude;Longitude;Altitude;Sat;RSSI
17:51:42;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175143;4821.47777N;00434.14140W;00078;05*043
17:51:45;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175146;4821.47777N;00434.14140W;00077;05*044
17:51:48;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175149;4821.47777N;00434.14140W;00077;05*044
17:51:51;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175152;4821.47777N;00434.14140W;00077;05*043
17:51:54;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175155;4821.47777N;00434.14140W;00077;05*044
17:51:57;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175158;4821.47777N;00434.14140W;00077;05*045
17:52:00;0000;0000;0000;0000;0000;0000;0000;0000;042;200325;175201;4821.47777N;00434.14140W;00077;05*045
17:52:03;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175204;4821.47777N;00434.14140W;00077;05*044
17:52:06;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175207;4821.47777N;00434.14140W;00076;05*044
17:52:09;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175210;4821.47777N;00434.14140W;00076;05*044
17:52:12;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175213;4821.47777N;00434.14140W;00076;05*043
17:52:15;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175216;4821.47777N;00434.14140W;00076;05*044
17:52:18;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175219;4821.47777N;00434.14140W;00076;05*043
17:52:21;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175222;4821.47777N;00434.14140W;00075;05*043
17:52:24;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175225;4821.47777N;00434.14140W;00075;05*044
17:52:27;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175228;4821.47777N;00434.14140W;00075;05*042
17:52:30;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175231;4821.47777N;00434.14140W;00075;05*043
17:52:33;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175234;4821.47777N;00434.14140W;00074;05*043
17:52:36;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175237;4821.47777N;00434.14140W;00074;05*043
17:52:39;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175240;4821.47777N;00434.14140W;00074;05*043
17:52:42;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175243;4821.47777N;00434.14140W;00074;05*044
17:52:45;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175246;4821.47777N;00434.14140W;00074;05*043
17:52:48;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175249;4821.47777N;00434.14140W;00074;05*043
17:52:51;0000;0000;0000;0000;0000;0000;0000;0000;043;200325;175252;4821.47777N;00434.14140W;00074;05*043
17:52:54;0000;0000;0000;0000;0000;0000;0000;0000;044;200325;175255;4821.47777N;00434.14140W;00073;05*043
17:52:57;0000;0000;0000;0000;0000;0000;0000;0000;045;200325;175258;4821.47777N;00434.14140W;00073;05*044
